problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
eng_math_sci_019,10 raised to a power tells you how many places to move.,A positive exponent moves the decimal point to the right.,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 4000.",Multiplying the coefficient by the exponent instead of by a power of 10.,"The correct answer is 4000 because Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 4000.",Convert a small decimal into scientific notation.
eng_math_sci_020,10 raised to a power tells you how many places to move.,A positive exponent moves the decimal point to the right.,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 50000.",Multiplying the coefficient by the exponent instead of by a power of 10.,"The correct answer is 50000 because Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 50000.",Convert a small decimal into scientific notation.
eng_math_sub_001,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 2 and R = 5: V = 2 x 5 = 10.,Adding the two quantities because both are listed in the prompt.,The correct answer is 10 because Substitute I = 2 and R = 5: V = 2 x 5 = 10.,Use P = VI after finding V.
eng_math_sub_002,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 3 and R = 6: V = 3 x 6 = 18.,Adding the two quantities because both are listed in the prompt.,The correct answer is 18 because Substitute I = 3 and R = 6: V = 3 x 6 = 18.,Use P = VI after finding V.
eng_math_sub_003,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 4 and R = 7: V = 4 x 7 = 28.,Adding the two quantities because both are listed in the prompt.,The correct answer is 28 because Substitute I = 4 and R = 7: V = 4 x 7 = 28.,Use P = VI after finding V.
eng_math_sub_004,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 5 and R = 8: V = 5 x 8 = 40.,Adding the two quantities because both are listed in the prompt.,The correct answer is 40 because Substitute I = 5 and R = 8: V = 5 x 8 = 40.,Use P = VI after finding V.
eng_math_sub_005,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 6 and R = 9: V = 6 x 9 = 54.,Adding the two quantities because both are listed in the prompt.,The correct answer is 54 because Substitute I = 6 and R = 9: V = 6 x 9 = 54.,Use P = VI after finding V.
eng_math_sub_006,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 7 and R = 10: V = 7 x 10 = 70.,Adding the two quantities because both are listed in the prompt.,The correct answer is 70 because Substitute I = 7 and R = 10: V = 7 x 10 = 70.,Use P = VI after finding V.
eng_math_sub_007,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 2 and R = 11: V = 2 x 11 = 22.,Adding the two quantities because both are listed in the prompt.,The correct answer is 22 because Substitute I = 2 and R = 11: V = 2 x 11 = 22.,Use P = VI after finding V.
eng_math_sub_008,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 3 and R = 12: V = 3 x 12 = 36.,Adding the two quantities because both are listed in the prompt.,The correct answer is 36 because Substitute I = 3 and R = 12: V = 3 x 12 = 36.,Use P = VI after finding V.
eng_math_sub_009,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 4 and R = 5: V = 4 x 5 = 20.,Adding the two quantities because both are listed in the prompt.,The correct answer is 20 because Substitute I = 4 and R = 5: V = 4 x 5 = 20.,Use P = VI after finding V.
eng_math_sub_010,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 5 and R = 6: V = 5 x 6 = 30.,Adding the two quantities because both are listed in the prompt.,The correct answer is 30 because Substitute I = 5 and R = 6: V = 5 x 6 = 30.,Use P = VI after finding V.
eng_math_sub_011,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 6 and R = 7: V = 6 x 7 = 42.,Adding the two quantities because both are listed in the prompt.,The correct answer is 42 because Substitute I = 6 and R = 7: V = 6 x 7 = 42.,Use P = VI after finding V.
eng_math_sub_012,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 7 and R = 8: V = 7 x 8 = 56.,Adding the two quantities because both are listed in the prompt.,The correct answer is 56 because Substitute I = 7 and R = 8: V = 7 x 8 = 56.,Use P = VI after finding V.
eng_math_sub_013,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 2 and R = 9: V = 2 x 9 = 18.,Adding the two quantities because both are listed in the prompt.,The correct answer is 18 because Substitute I = 2 and R = 9: V = 2 x 9 = 18.,Use P = VI after finding V.
eng_math_sub_014,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 3 and R = 10: V = 3 x 10 = 30.,Adding the two quantities because both are listed in the prompt.,The correct answer is 30 because Substitute I = 3 and R = 10: V = 3 x 10 = 30.,Use P = VI after finding V.
eng_math_sub_015,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 4 and R = 11: V = 4 x 11 = 44.,Adding the two quantities because both are listed in the prompt.,The correct answer is 44 because Substitute I = 4 and R = 11: V = 4 x 11 = 44.,Use P = VI after finding V.
eng_math_sub_016,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 5 and R = 12: V = 5 x 12 = 60.,Adding the two quantities because both are listed in the prompt.,The correct answer is 60 because Substitute I = 5 and R = 12: V = 5 x 12 = 60.,Use P = VI after finding V.
eng_math_sub_017,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 6 and R = 5: V = 6 x 5 = 30.,Adding the two quantities because both are listed in the prompt.,The correct answer is 30 because Substitute I = 6 and R = 5: V = 6 x 5 = 30.,Use P = VI after finding V.
eng_math_sub_018,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 7 and R = 6: V = 7 x 6 = 42.,Adding the two quantities because both are listed in the prompt.,The correct answer is 42 because Substitute I = 7 and R = 6: V = 7 x 6 = 42.,Use P = VI after finding V.
eng_math_sub_019,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 2 and R = 7: V = 2 x 7 = 14.,Adding the two quantities because both are listed in the prompt.,The correct answer is 14 because Substitute I = 2 and R = 7: V = 2 x 7 = 14.,Use P = VI after finding V.
eng_math_sub_020,Match each symbol in the formula with the given quantity.,"After substitution, multiply current by resistance.",Substitute I = 3 and R = 8: V = 3 x 8 = 24.,Adding the two quantities because both are listed in the prompt.,The correct answer is 24 because Substitute I = 3 and R = 8: V = 3 x 8 = 24.,Use P = VI after finding V.
eng_math_scale_001,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 4 m, so 3 cm represents 3 x 4 = 12 m.",Adding the scale number to the drawing length.,"The correct answer is 12 because Each centimetre represents 4 m, so 3 cm represents 3 x 4 = 12 m.",Give the actual length and ask for the drawing length.
eng_math_scale_002,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 5 m, so 4 cm represents 4 x 5 = 20 m.",Adding the scale number to the drawing length.,"The correct answer is 20 because Each centimetre represents 5 m, so 4 cm represents 4 x 5 = 20 m.",Give the actual length and ask for the drawing length.
eng_math_scale_003,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 6 m, so 5 cm represents 5 x 6 = 30 m.",Adding the scale number to the drawing length.,"The correct answer is 30 because Each centimetre represents 6 m, so 5 cm represents 5 x 6 = 30 m.",Give the actual length and ask for the drawing length.
eng_math_scale_004,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 7 m, so 6 cm represents 6 x 7 = 42 m.",Adding the scale number to the drawing length.,"The correct answer is 42 because Each centimetre represents 7 m, so 6 cm represents 6 x 7 = 42 m.",Give the actual length and ask for the drawing length.
eng_math_scale_005,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 8 m, so 7 cm represents 7 x 8 = 56 m.",Adding the scale number to the drawing length.,"The correct answer is 56 because Each centimetre represents 8 m, so 7 cm represents 7 x 8 = 56 m.",Give the actual length and ask for the drawing length.
eng_math_scale_006,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 9 m, so 8 cm represents 8 x 9 = 72 m.",Adding the scale number to the drawing length.,"The correct answer is 72 because Each centimetre represents 9 m, so 8 cm represents 8 x 9 = 72 m.",Give the actual length and ask for the drawing length.
eng_math_scale_007,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 4 m, so 9 cm represents 9 x 4 = 36 m.",Adding the scale number to the drawing length.,"The correct answer is 36 because Each centimetre represents 4 m, so 9 cm represents 9 x 4 = 36 m.",Give the actual length and ask for the drawing length.
eng_math_scale_008,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 5 m, so 10 cm represents 10 x 5 = 50 m.",Adding the scale number to the drawing length.,"The correct answer is 50 because Each centimetre represents 5 m, so 10 cm represents 10 x 5 = 50 m.",Give the actual length and ask for the drawing length.
eng_math_scale_009,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 6 m, so 3 cm represents 3 x 6 = 18 m.",Adding the scale number to the drawing length.,"The correct answer is 18 because Each centimetre represents 6 m, so 3 cm represents 3 x 6 = 18 m.",Give the actual length and ask for the drawing length.
eng_math_scale_010,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 7 m, so 4 cm represents 4 x 7 = 28 m.",Adding the scale number to the drawing length.,"The correct answer is 28 because Each centimetre represents 7 m, so 4 cm represents 4 x 7 = 28 m.",Give the actual length and ask for the drawing length.
eng_math_scale_011,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 8 m, so 5 cm represents 5 x 8 = 40 m.",Adding the scale number to the drawing length.,"The correct answer is 40 because Each centimetre represents 8 m, so 5 cm represents 5 x 8 = 40 m.",Give the actual length and ask for the drawing length.
eng_math_scale_012,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 9 m, so 6 cm represents 6 x 9 = 54 m.",Adding the scale number to the drawing length.,"The correct answer is 54 because Each centimetre represents 9 m, so 6 cm represents 6 x 9 = 54 m.",Give the actual length and ask for the drawing length.
eng_math_scale_013,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 4 m, so 7 cm represents 7 x 4 = 28 m.",Adding the scale number to the drawing length.,"The correct answer is 28 because Each centimetre represents 4 m, so 7 cm represents 7 x 4 = 28 m.",Give the actual length and ask for the drawing length.
eng_math_scale_014,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 5 m, so 8 cm represents 8 x 5 = 40 m.",Adding the scale number to the drawing length.,"The correct answer is 40 because Each centimetre represents 5 m, so 8 cm represents 8 x 5 = 40 m.",Give the actual length and ask for the drawing length.
eng_math_scale_015,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 6 m, so 9 cm represents 9 x 6 = 54 m.",Adding the scale number to the drawing length.,"The correct answer is 54 because Each centimetre represents 6 m, so 9 cm represents 9 x 6 = 54 m.",Give the actual length and ask for the drawing length.
eng_math_scale_016,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 7 m, so 10 cm represents 10 x 7 = 70 m.",Adding the scale number to the drawing length.,"The correct answer is 70 because Each centimetre represents 7 m, so 10 cm represents 10 x 7 = 70 m.",Give the actual length and ask for the drawing length.
eng_math_scale_017,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 8 m, so 3 cm represents 3 x 8 = 24 m.",Adding the scale number to the drawing length.,"The correct answer is 24 because Each centimetre represents 8 m, so 3 cm represents 3 x 8 = 24 m.",Give the actual length and ask for the drawing length.
eng_math_scale_018,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 9 m, so 4 cm represents 4 x 9 = 36 m.",Adding the scale number to the drawing length.,"The correct answer is 36 because Each centimetre represents 9 m, so 4 cm represents 4 x 9 = 36 m.",Give the actual length and ask for the drawing length.
eng_math_scale_019,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 4 m, so 5 cm represents 5 x 4 = 20 m.",Adding the scale number to the drawing length.,"The correct answer is 20 because Each centimetre represents 4 m, so 5 cm represents 5 x 4 = 20 m.",Give the actual length and ask for the drawing length.
eng_math_scale_020,A drawing scale is a proportional relationship.,Multiply the drawing length by the metres represented by each centimetre.,"Each centimetre represents 5 m, so 6 cm represents 6 x 5 = 30 m.",Adding the scale number to the drawing length.,"The correct answer is 30 because Each centimetre represents 5 m, so 6 cm represents 6 x 5 = 30 m.",Give the actual length and ask for the drawing length.
eng_math_rate_001,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 6 and t = 3: d = 6 x 3 = 18 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 18 because Use d = vt. Substitute v = 6 and t = 3: d = 6 x 3 = 18 m.,"Give distance and rate, then ask for time."
eng_math_rate_002,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 7 and t = 4: d = 7 x 4 = 28 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 28 because Use d = vt. Substitute v = 7 and t = 4: d = 7 x 4 = 28 m.,"Give distance and rate, then ask for time."
eng_math_rate_003,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 8 and t = 5: d = 8 x 5 = 40 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 40 because Use d = vt. Substitute v = 8 and t = 5: d = 8 x 5 = 40 m.,"Give distance and rate, then ask for time."
eng_math_rate_004,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 9 and t = 6: d = 9 x 6 = 54 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 54 because Use d = vt. Substitute v = 9 and t = 6: d = 9 x 6 = 54 m.,"Give distance and rate, then ask for time."
eng_math_rate_005,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 10 and t = 7: d = 10 x 7 = 70 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 70 because Use d = vt. Substitute v = 10 and t = 7: d = 10 x 7 = 70 m.,"Give distance and rate, then ask for time."
eng_math_rate_006,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 11 and t = 3: d = 11 x 3 = 33 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 33 because Use d = vt. Substitute v = 11 and t = 3: d = 11 x 3 = 33 m.,"Give distance and rate, then ask for time."
eng_math_rate_007,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 12 and t = 4: d = 12 x 4 = 48 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 48 because Use d = vt. Substitute v = 12 and t = 4: d = 12 x 4 = 48 m.,"Give distance and rate, then ask for time."
eng_math_rate_008,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 6 and t = 5: d = 6 x 5 = 30 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 30 because Use d = vt. Substitute v = 6 and t = 5: d = 6 x 5 = 30 m.,"Give distance and rate, then ask for time."
eng_math_rate_009,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 7 and t = 6: d = 7 x 6 = 42 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 42 because Use d = vt. Substitute v = 7 and t = 6: d = 7 x 6 = 42 m.,"Give distance and rate, then ask for time."
eng_math_rate_010,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 8 and t = 7: d = 8 x 7 = 56 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 56 because Use d = vt. Substitute v = 8 and t = 7: d = 8 x 7 = 56 m.,"Give distance and rate, then ask for time."
eng_math_rate_011,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 9 and t = 3: d = 9 x 3 = 27 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 27 because Use d = vt. Substitute v = 9 and t = 3: d = 9 x 3 = 27 m.,"Give distance and rate, then ask for time."
eng_math_rate_012,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 10 and t = 4: d = 10 x 4 = 40 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 40 because Use d = vt. Substitute v = 10 and t = 4: d = 10 x 4 = 40 m.,"Give distance and rate, then ask for time."
eng_math_rate_013,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 11 and t = 5: d = 11 x 5 = 55 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 55 because Use d = vt. Substitute v = 11 and t = 5: d = 11 x 5 = 55 m.,"Give distance and rate, then ask for time."
eng_math_rate_014,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 12 and t = 6: d = 12 x 6 = 72 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 72 because Use d = vt. Substitute v = 12 and t = 6: d = 12 x 6 = 72 m.,"Give distance and rate, then ask for time."
eng_math_rate_015,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 6 and t = 7: d = 6 x 7 = 42 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 42 because Use d = vt. Substitute v = 6 and t = 7: d = 6 x 7 = 42 m.,"Give distance and rate, then ask for time."
eng_math_rate_016,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 7 and t = 3: d = 7 x 3 = 21 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 21 because Use d = vt. Substitute v = 7 and t = 3: d = 7 x 3 = 21 m.,"Give distance and rate, then ask for time."
eng_math_rate_017,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 8 and t = 4: d = 8 x 4 = 32 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 32 because Use d = vt. Substitute v = 8 and t = 4: d = 8 x 4 = 32 m.,"Give distance and rate, then ask for time."
eng_math_rate_018,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 9 and t = 5: d = 9 x 5 = 45 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 45 because Use d = vt. Substitute v = 9 and t = 5: d = 9 x 5 = 45 m.,"Give distance and rate, then ask for time."
eng_math_rate_019,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 10 and t = 6: d = 10 x 6 = 60 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 60 because Use d = vt. Substitute v = 10 and t = 6: d = 10 x 6 = 60 m.,"Give distance and rate, then ask for time."
eng_math_rate_020,Identify the rate and the time.,Distance equals rate multiplied by time.,Use d = vt. Substitute v = 11 and t = 7: d = 11 x 7 = 77 m.,Adding rate and time instead of using the multiplicative model.,The correct answer is 77 because Use d = vt. Substitute v = 11 and t = 7: d = 11 x 7 = 77 m.,"Give distance and rate, then ask for time."
eng_math_linmodel_001,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 30 + 2 x 4 = 38 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 38 because The linear model is amount = initial amount + rate x time. So amount = 30 + 2 x 4 = 38 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_002,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 31 + 3 x 5 = 46 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 46 because The linear model is amount = initial amount + rate x time. So amount = 31 + 3 x 5 = 46 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_003,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 32 + 4 x 6 = 56 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 56 because The linear model is amount = initial amount + rate x time. So amount = 32 + 4 x 6 = 56 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_004,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 33 + 5 x 7 = 68 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 68 because The linear model is amount = initial amount + rate x time. So amount = 33 + 5 x 7 = 68 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_005,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 34 + 6 x 8 = 82 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 82 because The linear model is amount = initial amount + rate x time. So amount = 34 + 6 x 8 = 82 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_006,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 35 + 2 x 9 = 53 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 53 because The linear model is amount = initial amount + rate x time. So amount = 35 + 2 x 9 = 53 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_007,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 36 + 3 x 4 = 48 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 48 because The linear model is amount = initial amount + rate x time. So amount = 36 + 3 x 4 = 48 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_008,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 37 + 4 x 5 = 57 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 57 because The linear model is amount = initial amount + rate x time. So amount = 37 + 4 x 5 = 57 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_009,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 38 + 5 x 6 = 68 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 68 because The linear model is amount = initial amount + rate x time. So amount = 38 + 5 x 6 = 68 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_010,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 39 + 6 x 7 = 81 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 81 because The linear model is amount = initial amount + rate x time. So amount = 39 + 6 x 7 = 81 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_011,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 40 + 2 x 8 = 56 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 56 because The linear model is amount = initial amount + rate x time. So amount = 40 + 2 x 8 = 56 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_012,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 41 + 3 x 9 = 68 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 68 because The linear model is amount = initial amount + rate x time. So amount = 41 + 3 x 9 = 68 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_013,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 42 + 4 x 4 = 58 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 58 because The linear model is amount = initial amount + rate x time. So amount = 42 + 4 x 4 = 58 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_014,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 43 + 5 x 5 = 68 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 68 because The linear model is amount = initial amount + rate x time. So amount = 43 + 5 x 5 = 68 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_015,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 44 + 6 x 6 = 80 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 80 because The linear model is amount = initial amount + rate x time. So amount = 44 + 6 x 6 = 80 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_016,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 45 + 2 x 7 = 59 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 59 because The linear model is amount = initial amount + rate x time. So amount = 45 + 2 x 7 = 59 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_017,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 46 + 3 x 8 = 70 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 70 because The linear model is amount = initial amount + rate x time. So amount = 46 + 3 x 8 = 70 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_018,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 47 + 4 x 9 = 83 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 83 because The linear model is amount = initial amount + rate x time. So amount = 47 + 4 x 9 = 83 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_019,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 48 + 5 x 4 = 68 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 68 because The linear model is amount = initial amount + rate x time. So amount = 48 + 5 x 4 = 68 L.,Ask for the time needed to reach a target amount.
eng_math_linmodel_020,Separate the starting amount from the amount added each minute.,"Multiply the rate by time, then add the initial amount.",The linear model is amount = initial amount + rate x time. So amount = 49 + 6 x 5 = 79 L.,Using only the rate-time product and forgetting the initial amount.,The correct answer is 79 because The linear model is amount = initial amount + rate x time. So amount = 49 + 6 x 5 = 79 L.,Ask for the time needed to reach a target amount.
eng_math_breakeven_001,Equal costs means set the two expressions equal.,Move the x-terms to one side and constants to the other.,"Set the models equal: 20 + 3x = 8 + 5x. Then 12 = 2x, so x = 6.",Subtracting the two fixed costs and stopping before dividing by the rate difference.,"The correct answer is 6 because Set the models equal: 20 + 3x = 8 + 5x. Then 12 = 2x, so x = 6.",Ask which machine is cheaper before and after the break-even time.
eng_math_breakeven_002,Equal costs means set the two expressions equal.,Move the x-terms to one side and constants to the other.,"Set the models equal: 21 + 4x = 9 + 6x. Then 12 = 2x, so x = 6.",Subtracting the two fixed costs and stopping before dividing by the rate difference.,"The correct answer is 6 because Set the models equal: 21 + 4x = 9 + 6x. Then 12 = 2x, so x = 6.",Ask which machine is cheaper before and after the break-even time.
eng_math_breakeven_003,Equal costs means set the two expressions equal.,Move the x-terms to one side and constants to the other.,"Set the models equal: 24 + 5x = 10 + 7x. Then 14 = 2x, so x = 7.",Subtracting the two fixed costs and stopping before dividing by the rate difference.,"The correct answer is 7 because Set the models equal: 24 + 5x = 10 + 7x. Then 14 = 2x, so x = 7.",Ask which machine is cheaper before and after the break-even time.
eng_math_breakeven_004,Equal costs means set the two expressions equal.,Move the x-terms to one side and constants to the other.,"Set the models equal: 25 + 3x = 11 + 5x. Then 14 = 2x, so x = 7.",Subtracting the two fixed costs and stopping before dividing by the rate difference.,"The correct answer is 7 because Set the models equal: 25 + 3x = 11 + 5x. Then 14 = 2x, so x = 7.",Ask which machine is cheaper before and after the break-even time.
