id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
eng_math_rate_001,A conveyor moves at 6 m/min for 3 minutes. Use d = vt to find the distance moved.,18,multiple_choice,A:18|B:9|C:3|D:2|E:24,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 6 and t = 3: d = 6 x 3 = 18 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6600,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_002,A conveyor moves at 7 m/min for 4 minutes. Use d = vt to find the distance moved.,28,multiple_choice,A:11|B:3|C:1.75|D:35|E:28,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 7 and t = 4: d = 7 x 4 = 28 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6601,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_003,A conveyor moves at 8 m/min for 5 minutes. Use d = vt to find the distance moved.,40,multiple_choice,A:3|B:1.6|C:48|D:40|E:13,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 8 and t = 5: d = 8 x 5 = 40 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6602,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_004,A conveyor moves at 9 m/min for 6 minutes. Use d = vt to find the distance moved.,54,multiple_choice,A:1.5|B:63|C:54|D:15|E:3,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 9 and t = 6: d = 9 x 6 = 54 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6603,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_005,A conveyor moves at 10 m/min for 7 minutes. Use d = vt to find the distance moved.,70,multiple_choice,A:80|B:70|C:17|D:3|E:1.4285714285714286,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 10 and t = 7: d = 10 x 7 = 70 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6604,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_006,A conveyor moves at 11 m/min for 3 minutes. Use d = vt to find the distance moved.,33,multiple_choice,A:33|B:14|C:8|D:3.6666666666666665|E:44,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 11 and t = 3: d = 11 x 3 = 33 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6605,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_007,A conveyor moves at 12 m/min for 4 minutes. Use d = vt to find the distance moved.,48,multiple_choice,A:16|B:8|C:3|D:60|E:48,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 12 and t = 4: d = 12 x 4 = 48 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6606,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_008,A conveyor moves at 6 m/min for 5 minutes. Use d = vt to find the distance moved.,30,multiple_choice,A:1|B:1.2|C:36|D:30|E:11,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 6 and t = 5: d = 6 x 5 = 30 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6607,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_009,A conveyor moves at 7 m/min for 6 minutes. Use d = vt to find the distance moved.,42,multiple_choice,A:1.1666666666666667|B:49|C:42|D:13|E:1,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 7 and t = 6: d = 7 x 6 = 42 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6608,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_010,A conveyor moves at 8 m/min for 7 minutes. Use d = vt to find the distance moved.,56,multiple_choice,A:64|B:56|C:15|D:1|E:1.1428571428571428,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 8 and t = 7: d = 8 x 7 = 56 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6609,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_011,A conveyor moves at 9 m/min for 3 minutes. Use d = vt to find the distance moved.,27,multiple_choice,A:27|B:12|C:6|D:3|E:36,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 9 and t = 3: d = 9 x 3 = 27 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6610,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_012,A conveyor moves at 10 m/min for 4 minutes. Use d = vt to find the distance moved.,40,multiple_choice,A:14|B:6|C:2.5|D:50|E:40,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 10 and t = 4: d = 10 x 4 = 40 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6611,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_013,A conveyor moves at 11 m/min for 5 minutes. Use d = vt to find the distance moved.,55,multiple_choice,A:6|B:2.2|C:66|D:55|E:16,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 11 and t = 5: d = 11 x 5 = 55 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6612,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_014,A conveyor moves at 12 m/min for 6 minutes. Use d = vt to find the distance moved.,72,multiple_choice,A:2|B:84|C:72|D:18|E:6,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 12 and t = 6: d = 12 x 6 = 72 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6613,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_015,A conveyor moves at 6 m/min for 7 minutes. Use d = vt to find the distance moved.,42,multiple_choice,A:48|B:42|C:13|D:-1|E:0.8571428571428571,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 6 and t = 7: d = 6 x 7 = 42 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6614,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_016,A conveyor moves at 7 m/min for 3 minutes. Use d = vt to find the distance moved.,21,multiple_choice,A:21|B:10|C:4|D:2.3333333333333335|E:28,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 7 and t = 3: d = 7 x 3 = 21 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6615,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_017,A conveyor moves at 8 m/min for 4 minutes. Use d = vt to find the distance moved.,32,multiple_choice,A:12|B:4|C:2|D:40|E:32,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 8 and t = 4: d = 8 x 4 = 32 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6616,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_018,A conveyor moves at 9 m/min for 5 minutes. Use d = vt to find the distance moved.,45,multiple_choice,A:4|B:1.8|C:54|D:45|E:14,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 9 and t = 5: d = 9 x 5 = 45 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6617,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_019,A conveyor moves at 10 m/min for 6 minutes. Use d = vt to find the distance moved.,60,multiple_choice,A:1.6666666666666667|B:70|C:60|D:16|E:4,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 10 and t = 6: d = 10 x 6 = 60 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6618,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_rate_020,A conveyor moves at 11 m/min for 7 minutes. Use d = vt to find the distance moved.,77,multiple_choice,A:88|B:77|C:18|D:4|E:1.5714285714285714,3,arith_ratios;prealg_word_to_equation;alg_functions,rate_modeling;formula_substitution,rate_time_distance_model;engineering_quantity_model,operation_selection_error;unit_meaning_error,Use d = vt. Substitute v = 11 and t = 7: d = 11 x 7 = 77 m.,Algebra 1,Engineering Algebra Foundations,engineers-math-05-rate-models,Rate Models and Engineering Quantities,6619,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Rates and Formula Models",Standard,Bridge,rate_modeling,formula_selection;modeling_transfer,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_001,A tank starts with 30 L of water and fills at 2 L/min. How much water is in the tank after 4 minutes?,38,multiple_choice,A:38|B:34|C:8|D:64|E:36,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 30 + 2 x 4 = 38 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6670,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_002,A tank starts with 31 L of water and fills at 3 L/min. How much water is in the tank after 5 minutes?,46,multiple_choice,A:36|B:15|C:98|D:43|E:46,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 31 + 3 x 5 = 46 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6671,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_003,A tank starts with 32 L of water and fills at 4 L/min. How much water is in the tank after 6 minutes?,56,multiple_choice,A:24|B:134|C:52|D:56|E:38,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 32 + 4 x 6 = 56 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6672,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_004,A tank starts with 33 L of water and fills at 5 L/min. How much water is in the tank after 7 minutes?,68,multiple_choice,A:172|B:63|C:68|D:40|E:35,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 33 + 5 x 7 = 68 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6673,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_005,A tank starts with 34 L of water and fills at 6 L/min. How much water is in the tank after 8 minutes?,82,multiple_choice,A:76|B:82|C:42|D:48|E:212,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 34 + 6 x 8 = 82 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6674,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_006,A tank starts with 35 L of water and fills at 2 L/min. How much water is in the tank after 9 minutes?,53,multiple_choice,A:53|B:44|C:18|D:79|E:51,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 35 + 2 x 9 = 53 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6675,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_007,A tank starts with 36 L of water and fills at 3 L/min. How much water is in the tank after 4 minutes?,48,multiple_choice,A:40|B:12|C:112|D:45|E:48,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 36 + 3 x 4 = 48 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6676,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_008,A tank starts with 37 L of water and fills at 4 L/min. How much water is in the tank after 5 minutes?,57,multiple_choice,A:20|B:153|C:53|D:57|E:42,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 37 + 4 x 5 = 57 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6677,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_009,A tank starts with 38 L of water and fills at 5 L/min. How much water is in the tank after 6 minutes?,68,multiple_choice,A:196|B:63|C:68|D:44|E:30,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 38 + 5 x 6 = 68 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6678,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_010,A tank starts with 39 L of water and fills at 6 L/min. How much water is in the tank after 7 minutes?,81,multiple_choice,A:75|B:81|C:46|D:42|E:241,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 39 + 6 x 7 = 81 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6679,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_011,A tank starts with 40 L of water and fills at 2 L/min. How much water is in the tank after 8 minutes?,56,multiple_choice,A:56|B:48|C:16|D:88|E:54,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 40 + 2 x 8 = 56 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6680,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_012,A tank starts with 41 L of water and fills at 3 L/min. How much water is in the tank after 9 minutes?,68,multiple_choice,A:50|B:27|C:132|D:65|E:68,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 41 + 3 x 9 = 68 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6681,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_013,A tank starts with 42 L of water and fills at 4 L/min. How much water is in the tank after 4 minutes?,58,multiple_choice,A:16|B:172|C:54|D:58|E:46,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 42 + 4 x 4 = 58 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6682,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_linmodel_014,A tank starts with 43 L of water and fills at 5 L/min. How much water is in the tank after 5 minutes?,68,multiple_choice,A:220|B:63|C:68|D:48|E:25,4,alg_functions;alg_linear_equations,linear_modeling;function_evaluation,initial_value_rate_model;input_output_mapping,intercept_rate_confusion;operation_selection_error,The linear model is amount = initial amount + rate x time. So amount = 43 + 5 x 5 = 68 L.,Algebra 1,Engineering Algebra Modeling,engineers-math-06-linear-engineering-models,Linear Engineering Models,6683,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 7 Linear Models",Standard,Algebra Readiness,engineering_linear_modeling,modeling_transfer;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
