id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_g3-remainders_020,187 个同样的图形，每 7 个分成一组，可以分成几整组，还剩几个？,"26,5",multiple_choice,"A:5|B:26,5|C:27,5|D:26,2|E:26",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,187 = 7 x 26 + 5，所以可以分成 26 整组，还剩 5 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,13159,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库3年级.pdf; 三年级：除法、余数与周期,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_001,一个长方形长 8 厘米，宽 3 厘米，面积是多少平方厘米？,24,multiple_choice,A:24|B:22|C:11|D:32|E:21,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 8 x 3 = 24 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13210,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_002,一个长方形长 9 厘米，宽 4 厘米，面积是多少平方厘米？,36,multiple_choice,A:26|B:13|C:45|D:32|E:36,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 9 x 4 = 36 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13211,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_003,一个长方形长 10 厘米，宽 5 厘米，面积是多少平方厘米？,50,multiple_choice,A:15|B:60|C:45|D:50|E:30,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 10 x 5 = 50 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13212,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_004,一个长方形长 11 厘米，宽 6 厘米，面积是多少平方厘米？,66,multiple_choice,A:77|B:60|C:66|D:34|E:17,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 11 x 6 = 66 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13213,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_005,一个长方形长 12 厘米，宽 7 厘米，面积是多少平方厘米？,84,multiple_choice,A:77|B:84|C:38|D:19|E:96,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 12 x 7 = 84 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13214,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_006,一个长方形长 13 厘米，宽 8 厘米，面积是多少平方厘米？,104,multiple_choice,A:104|B:42|C:21|D:117|E:96,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 13 x 8 = 104 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13215,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_007,一个长方形长 14 厘米，宽 9 厘米，面积是多少平方厘米？,126,multiple_choice,A:46|B:23|C:140|D:117|E:126,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 14 x 9 = 126 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13216,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_008,一个长方形长 15 厘米，宽 3 厘米，面积是多少平方厘米？,45,multiple_choice,A:18|B:60|C:42|D:45|E:36,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 15 x 3 = 45 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13217,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_009,一个长方形长 16 厘米，宽 4 厘米，面积是多少平方厘米？,64,multiple_choice,A:80|B:60|C:64|D:40|E:20,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 16 x 4 = 64 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13218,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_010,一个长方形长 17 厘米，宽 5 厘米，面积是多少平方厘米？,85,multiple_choice,A:80|B:85|C:44|D:22|E:102,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 17 x 5 = 85 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13219,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_011,一个长方形长 18 厘米，宽 6 厘米，面积是多少平方厘米？,108,multiple_choice,A:108|B:48|C:24|D:126|E:102,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 18 x 6 = 108 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13220,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_012,一个长方形长 19 厘米，宽 7 厘米，面积是多少平方厘米？,133,multiple_choice,A:52|B:26|C:152|D:126|E:133,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 19 x 7 = 133 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13221,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_013,一个长方形长 20 厘米，宽 8 厘米，面积是多少平方厘米？,160,multiple_choice,A:28|B:180|C:152|D:160|E:56,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 20 x 8 = 160 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13222,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_014,一个长方形长 21 厘米，宽 9 厘米，面积是多少平方厘米？,189,multiple_choice,A:210|B:180|C:189|D:60|E:30,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 21 x 9 = 189 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13223,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_015,一个长方形长 22 厘米，宽 3 厘米，面积是多少平方厘米？,66,multiple_choice,A:63|B:66|C:50|D:25|E:88,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 22 x 3 = 66 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13224,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_016,一个长方形长 23 厘米，宽 4 厘米，面积是多少平方厘米？,92,multiple_choice,A:92|B:54|C:27|D:115|E:88,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 23 x 4 = 92 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13225,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_017,一个长方形长 24 厘米，宽 5 厘米，面积是多少平方厘米？,120,multiple_choice,A:58|B:29|C:144|D:115|E:120,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 24 x 5 = 120 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13226,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_018,一个长方形长 25 厘米，宽 6 厘米，面积是多少平方厘米？,150,multiple_choice,A:31|B:175|C:144|D:150|E:62,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 25 x 6 = 150 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13227,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_019,一个长方形长 26 厘米，宽 7 厘米，面积是多少平方厘米？,182,multiple_choice,A:208|B:175|C:182|D:66|E:33,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 26 x 7 = 182 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13228,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g4-geometry-area_020,一个长方形长 27 厘米，宽 8 厘米，面积是多少平方厘米？,216,multiple_choice,A:208|B:216|C:70|D:35|E:243,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 27 x 8 = 216 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,13229,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库4年级.pdf; 四年级：图形周长与面积,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_001,计算：1/6 + 3/6 = ?,2/3,multiple_choice,A:2/3|B:4/12|C:2/6|D:5/6|E:4/6,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：1/6 + 3/6 = 4/6 = 2/3。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13280,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_002,计算：2/8 + 4/8 = ?,3/4,multiple_choice,A:6/16|B:2/8|C:7/8|D:6/8|E:3/4,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：2/8 + 4/8 = 6/8 = 3/4。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13281,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_003,计算：3/10 + 5/10 = ?,4/5,multiple_choice,A:2/10|B:9/10|C:8/10|D:4/5|E:8/20,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/10 + 5/10 = 8/10 = 4/5。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13282,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_004,计算：4/12 + 6/12 = ?,5/6,multiple_choice,A:11/12|B:10/12|C:5/6|D:10/24|E:2/12,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：4/12 + 6/12 = 10/12 = 5/6。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13283,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_005,计算：5/15 + 7/15 = ?,4/5,multiple_choice,A:12/15|B:4/5|C:12/30|D:2/15|E:13/15,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：5/15 + 7/15 = 12/15 = 4/5。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13284,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_006,计算：3/6 + 2/6 = ?,5/6,multiple_choice,A:5/6|B:5/12|C:1/6|D:6/6|E:10/6,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/6 + 2/6 = 5/6 = 5/6。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13285,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_007,计算：3/8 + 1/8 = ?,1/2,multiple_choice,A:4/16|B:2/8|C:5/8|D:4/8|E:1/2,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/8 + 1/8 = 4/8 = 1/2。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13286,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_008,计算：3/10 + 5/10 = ?,4/5,multiple_choice,A:2/10|B:9/10|C:8/10|D:4/5|E:8/20,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/10 + 5/10 = 8/10 = 4/5。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13287,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_009,计算：3/12 + 5/12 = ?,2/3,multiple_choice,A:9/12|B:8/12|C:2/3|D:8/24|E:2/12,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/12 + 5/12 = 8/12 = 2/3。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13288,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_010,计算：3/15 + 5/15 = ?,8/15,multiple_choice,A:13/15|B:8/15|C:8/30|D:2/15|E:9/15,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/15 + 5/15 = 8/15 = 8/15。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13289,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_011,计算：2/6 + 1/6 = ?,1/2,multiple_choice,A:1/2|B:3/12|C:1/6|D:4/6|E:3/6,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：2/6 + 1/6 = 3/6 = 1/2。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13290,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g5-fractions_012,计算：4/8 + 2/8 = ?,3/4,multiple_choice,A:6/16|B:2/8|C:7/8|D:6/8|E:3/4,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：4/8 + 2/8 = 6/8 = 3/4。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,13291,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库5年级.pdf; 五年级：分数计算与分数应用,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,90,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
