id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
college_alg_fnarith_003,Let f(x) = 4x + 3 and g(x) = 5x - 4. Find (f + g)(3).,26,multiple_choice,A:18|B:59|C:30|D:26|E:34,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (4x + 3) + (5x - 4) = 9x + -1. At x = 3, the value is 26.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5262,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_004,Let f(x) = 5x + 4 and g(x) = 6x - 5. Find (f + g)(4).,43,multiple_choice,A:119|B:48|C:43|D:53|E:33,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (5x + 4) + (6x - 5) = 11x + -1. At x = 4, the value is 43.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5263,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_005,Let f(x) = 2x + 5 and g(x) = 7x - 2. Find (f + g)(5).,48,multiple_choice,A:50|B:48|C:52|D:72|E:73,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (2x + 5) + (7x - 2) = 9x + 3. At x = 5, the value is 48.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5264,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_006,Let f(x) = 3x + 6 and g(x) = 3x - 3. Find (f + g)(6).,39,multiple_choice,A:39|B:45|C:54|D:57|E:42,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (3x + 6) + (3x - 3) = 6x + 3. At x = 6, the value is 39.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5265,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_007,Let f(x) = 4x + 1 and g(x) = 4x - 4. Find (f + g)(7).,53,multiple_choice,A:61|B:32|C:109|D:57|E:53,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (4x + 1) + (4x - 4) = 8x + -3. At x = 7, the value is 53.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5266,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_008,Let f(x) = 5x + 2 and g(x) = 5x - 5. Find (f + g)(1).,7,multiple_choice,A:-20|B:22|C:12|D:7|E:17,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (5x + 2) + (5x - 5) = 10x + -3. At x = 1, the value is 7.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5267,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_009,Let f(x) = 2x + 3 and g(x) = 6x - 2. Find (f + g)(2).,17,multiple_choice,A:25|B:19|C:17|D:21|E:24,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (2x + 3) + (6x - 2) = 8x + 1. At x = 2, the value is 17.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5268,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_010,Let f(x) = 3x + 4 and g(x) = 7x - 3. Find (f + g)(3).,31,multiple_choice,A:34|B:31|C:37|D:40|E:64,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (3x + 4) + (7x - 3) = 10x + 1. At x = 3, the value is 31.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5269,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_011,Let f(x) = 4x + 5 and g(x) = 3x - 4. Find (f + g)(4).,29,multiple_choice,A:29|B:37|C:35|D:49|E:33,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (4x + 5) + (3x - 4) = 7x + 1. At x = 4, the value is 29.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5270,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_012,Let f(x) = 5x + 6 and g(x) = 4x - 5. Find (f + g)(5).,46,multiple_choice,A:56|B:54|C:101|D:51|E:46,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (5x + 6) + (4x - 5) = 9x + 1. At x = 5, the value is 46.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5271,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_013,Let f(x) = 2x + 1 and g(x) = 5x - 2. Find (f + g)(6).,41,multiple_choice,A:35|B:59|C:43|D:41|E:45,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (2x + 1) + (5x - 2) = 7x + -1. At x = 6, the value is 41.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5272,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_014,Let f(x) = 3x + 2 and g(x) = 6x - 3. Find (f + g)(7).,62,multiple_choice,A:125|B:65|C:62|D:68|E:54,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (3x + 2) + (6x - 3) = 9x + -1. At x = 7, the value is 62.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5273,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_015,Let f(x) = 4x + 3 and g(x) = 7x - 4. Find (f + g)(1).,10,multiple_choice,A:14|B:10|C:18|D:0|E:27,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (4x + 3) + (7x - 4) = 11x + -1. At x = 1, the value is 10.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5274,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_016,Let f(x) = 5x + 4 and g(x) = 3x - 5. Find (f + g)(2).,15,multiple_choice,A:15|B:25|C:8|D:29|E:20,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (5x + 4) + (3x - 5) = 8x + -1. At x = 2, the value is 15.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5275,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_017,Let f(x) = 2x + 5 and g(x) = 4x - 2. Find (f + g)(3).,21,multiple_choice,A:25|B:36|C:27|D:23|E:21,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (2x + 5) + (4x - 2) = 6x + 3. At x = 3, the value is 21.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5276,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_018,Let f(x) = 3x + 6 and g(x) = 5x - 3. Find (f + g)(4).,35,multiple_choice,A:56|B:63|C:38|D:35|E:41,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (3x + 6) + (5x - 3) = 8x + 3. At x = 4, the value is 35.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5277,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_019,Let f(x) = 4x + 1 and g(x) = 6x - 4. Find (f + g)(5).,47,multiple_choice,A:117|B:51|C:47|D:55|E:20,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (4x + 1) + (6x - 4) = 10x + -3. At x = 5, the value is 47.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5278,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fnarith_020,Let f(x) = 5x + 2 and g(x) = 7x - 5. Find (f + g)(6).,69,multiple_choice,A:74|B:69|C:79|D:36|E:207,4,alg_functions;prealg_simplification,function_arithmetic;combining_like_terms,function_combination;symbolic_simplification,sign_error;like_terms_error,"(f + g)(x) = (5x + 2) + (7x - 5) = 12x + -3. At x = 6, the value is 69.",Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5279,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.5 Function Arithmetic",Standard,Algebra Readiness,function_arithmetic,symbolic_fluency;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_001,"The point (1, 2) is on y = f(x). Which point is on y = f(x - 2) + 1?","(3,3)",multiple_choice,"A:(3,3)|B:(-1,3)|C:(3,1)|D:(-1,1)|E:(1,3)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 2) shifts the graph right 2, and + 1 shifts it up 1. So (1, 2) moves to (3,3).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5330,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_002,"The point (2, 3) is on y = f(x). Which point is on y = f(x - 3) + 2?","(5,5)",multiple_choice,"A:(-1,5)|B:(5,1)|C:(-1,1)|D:(2,5)|E:(5,5)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 3) shifts the graph right 3, and + 2 shifts it up 2. So (2, 3) moves to (5,5).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5331,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_003,"The point (3, 4) is on y = f(x). Which point is on y = f(x - 4) + 3?","(7,7)",multiple_choice,"A:(7,1)|B:(-1,1)|C:(3,7)|D:(7,7)|E:(-1,7)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 4) shifts the graph right 4, and + 3 shifts it up 3. So (3, 4) moves to (7,7).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5332,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_004,"The point (4, 5) is on y = f(x). Which point is on y = f(x - 5) + 4?","(9,9)",multiple_choice,"A:(-1,1)|B:(4,9)|C:(9,9)|D:(-1,9)|E:(9,1)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 5) shifts the graph right 5, and + 4 shifts it up 4. So (4, 5) moves to (9,9).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5333,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_005,"The point (5, 6) is on y = f(x). Which point is on y = f(x - 2) + 5?","(7,11)",multiple_choice,"A:(5,11)|B:(7,11)|C:(3,11)|D:(7,1)|E:(3,1)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 2) shifts the graph right 2, and + 5 shifts it up 5. So (5, 6) moves to (7,11).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5334,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_006,"The point (6, 7) is on y = f(x). Which point is on y = f(x - 3) + 1?","(9,8)",multiple_choice,"A:(9,8)|B:(3,8)|C:(9,6)|D:(3,6)|E:(6,8)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 3) shifts the graph right 3, and + 1 shifts it up 1. So (6, 7) moves to (9,8).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5335,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_007,"The point (1, 8) is on y = f(x). Which point is on y = f(x - 4) + 2?","(5,10)",multiple_choice,"A:(-3,10)|B:(5,6)|C:(-3,6)|D:(1,10)|E:(5,10)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 4) shifts the graph right 4, and + 2 shifts it up 2. So (1, 8) moves to (5,10).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5336,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_008,"The point (2, 2) is on y = f(x). Which point is on y = f(x - 5) + 3?","(7,5)",multiple_choice,"A:(7,-1)|B:(-3,-1)|C:(2,5)|D:(7,5)|E:(-3,5)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 5) shifts the graph right 5, and + 3 shifts it up 3. So (2, 2) moves to (7,5).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5337,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_009,"The point (3, 3) is on y = f(x). Which point is on y = f(x - 2) + 4?","(5,7)",multiple_choice,"A:(1,-1)|B:(3,7)|C:(5,7)|D:(1,7)|E:(5,-1)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 2) shifts the graph right 2, and + 4 shifts it up 4. So (3, 3) moves to (5,7).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5338,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_010,"The point (4, 4) is on y = f(x). Which point is on y = f(x - 3) + 5?","(7,9)",multiple_choice,"A:(4,9)|B:(7,9)|C:(1,9)|D:(7,-1)|E:(1,-1)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 3) shifts the graph right 3, and + 5 shifts it up 5. So (4, 4) moves to (7,9).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5339,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_011,"The point (5, 5) is on y = f(x). Which point is on y = f(x - 4) + 1?","(9,6)",multiple_choice,"A:(9,6)|B:(1,6)|C:(9,4)|D:(1,4)|E:(5,6)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 4) shifts the graph right 4, and + 1 shifts it up 1. So (5, 5) moves to (9,6).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5340,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_012,"The point (6, 6) is on y = f(x). Which point is on y = f(x - 5) + 2?","(11,8)",multiple_choice,"A:(1,8)|B:(11,4)|C:(1,4)|D:(6,8)|E:(11,8)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 5) shifts the graph right 5, and + 2 shifts it up 2. So (6, 6) moves to (11,8).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5341,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_013,"The point (1, 7) is on y = f(x). Which point is on y = f(x - 2) + 3?","(3,10)",multiple_choice,"A:(3,4)|B:(-1,4)|C:(1,10)|D:(3,10)|E:(-1,10)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 2) shifts the graph right 2, and + 3 shifts it up 3. So (1, 7) moves to (3,10).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5342,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_014,"The point (2, 8) is on y = f(x). Which point is on y = f(x - 3) + 4?","(5,12)",multiple_choice,"A:(-1,4)|B:(2,12)|C:(5,12)|D:(-1,12)|E:(5,4)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 3) shifts the graph right 3, and + 4 shifts it up 4. So (2, 8) moves to (5,12).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5343,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_015,"The point (3, 2) is on y = f(x). Which point is on y = f(x - 4) + 5?","(7,7)",multiple_choice,"A:(3,7)|B:(7,7)|C:(-1,7)|D:(7,-3)|E:(-1,-3)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 4) shifts the graph right 4, and + 5 shifts it up 5. So (3, 2) moves to (7,7).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5344,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_016,"The point (4, 3) is on y = f(x). Which point is on y = f(x - 5) + 1?","(9,4)",multiple_choice,"A:(9,4)|B:(-1,4)|C:(9,2)|D:(-1,2)|E:(4,4)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 5) shifts the graph right 5, and + 1 shifts it up 1. So (4, 3) moves to (9,4).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5345,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_trans_017,"The point (5, 4) is on y = f(x). Which point is on y = f(x - 2) + 2?","(7,6)",multiple_choice,"A:(3,6)|B:(7,2)|C:(3,2)|D:(5,6)|E:(7,6)",4,alg_functions;alg_graphing,function_transformations;coordinate_reasoning,horizontal_shift;vertical_shift,horizontal_shift_direction_error;coordinate_translation_error,"The expression f(x - 2) shifts the graph right 2, and + 2 shifts it up 2. So (5, 4) moves to (7,6).",Algebra 1,Functions and Modeling,college-algebra-05-transformations,Transformations of Functions,5346,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.7 Transformations",Honors,Algebra Readiness,function_transformation,coordinate_reasoning;structure_recognition,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
